arm,fam,src,n,order,rep,round,investor,trustee,sent,sent_comm,received,received_comm,returned,returned_comm,ret_ratio,ret_ratio_seen,loss_seen,investor_payoff_comm
Opus 5,claude,frontier,8,myth_game,4,7,Agent_8,Agent_6,5.0,4.26,15.0,12.78,8.0,7.48,0.5333333333333333,0.4986666666666667,False,7.48
Opus 5,claude,frontier,8,myth_game,4,7,Agent_1,Agent_7,5.0,4.03,15.0,12.09,7.5,6.51,0.5,0.434,False,6.51
Opus 5,claude,frontier,8,myth_game,4,7,Agent_4,Agent_3,5.0,4.8,15.0,14.399999999999999,8.6,8.19,0.5733333333333334,0.5459999999999999,False,8.19
Opus 5,claude,frontier,8,myth_game,4,8,Agent_5,Agent_1,5.0,4.7,15.0,14.100000000000001,8.6,8.27,0.5733333333333334,0.5513333333333333,False,8.27
Opus 5,claude,frontier,8,myth_game,4,8,Agent_7,Agent_2,5.0,4.59,15.0,13.77,8.25,8.06,0.55,0.5373333333333333,False,8.06
Opus 5,claude,frontier,8,myth_game,4,8,Agent_6,Agent_4,5.0,4.84,15.0,14.52,8.7,8.08,0.58,0.5386666666666666,False,8.08
Opus 5,claude,frontier,8,myth_game,4,8,Agent_3,Agent_8,5.0,4.52,15.0,13.559999999999999,8.2,8.2,0.5466666666666666,0.5466666666666666,False,8.2
Opus 5,claude,frontier,8,myth_game,4,9,Agent_7,Agent_6,5.0,4.18,15.0,12.54,7.9,7.28,0.5266666666666667,0.48533333333333334,False,7.28
Opus 5,claude,frontier,8,myth_game,4,9,Agent_5,Agent_4,5.0,4.65,15.0,13.950000000000001,8.4,8.21,0.56,0.5473333333333333,False,8.21
Opus 5,claude,frontier,8,myth_game,4,9,Agent_1,Agent_3,5.0,4.67,15.0,14.01,8.4,7.76,0.56,0.5173333333333333,False,7.76
Opus 5,claude,frontier,8,myth_game,4,9,Agent_8,Agent_2,5.0,4.51,15.0,13.53,8.1,8.03,0.5399999999999999,0.5353333333333333,False,8.03
Opus 5,claude,frontier,8,myth_game,4,10,Agent_4,Agent_8,5.0,4.31,15.0,12.93,8.0,7.69,0.5333333333333333,0.5126666666666667,False,7.69
Opus 5,claude,frontier,8,myth_game,4,10,Agent_6,Agent_7,5.0,4.44,15.0,13.32,8.2,8.01,0.5466666666666666,0.534,False,8.01
Opus 5,claude,frontier,8,myth_game,4,10,Agent_3,Agent_5,5.0,4.76,15.0,14.28,8.7,7.9,0.58,0.5266666666666667,False,7.9
Opus 5,claude,frontier,8,myth_game,4,10,Agent_2,Agent_1,5.0,4.79,15.0,14.370000000000001,8.8,8.5,0.5866666666666667,0.5666666666666667,False,8.5
Sol high,gpt,frontier,8,myth_game,0,1,Agent_4,Agent_5,5.0,4.62,15.0,13.86,6.74,5.83,0.44933333333333336,0.38866666666666666,False,5.83
Sol high,gpt,frontier,8,myth_game,0,1,Agent_6,Agent_7,4.0,3.11,12.0,9.33,3.72,3.5,0.31,0.2916666666666667,True,4.5
Sol high,gpt,frontier,8,myth_game,0,1,Agent_1,Agent_8,3.0,2.54,9.0,7.62,3.81,3.1,0.42333333333333334,0.34444444444444444,False,5.1
Sol high,gpt,frontier,8,myth_game,0,1,Agent_2,Agent_3,5.0,4.05,15.0,12.149999999999999,5.6,5.29,0.3733333333333333,0.3526666666666667,False,5.29
Sol high,gpt,frontier,8,myth_game,0,2,Agent_3,Agent_1,5.0,4.07,15.0,12.21,6.0,5.81,0.4,0.3873333333333333,False,5.81
Sol high,gpt,frontier,8,myth_game,0,2,Agent_7,Agent_4,5.0,4.95,15.0,14.850000000000001,7.4,7.39,0.49333333333333335,0.49266666666666664,False,7.39
Sol high,gpt,frontier,8,myth_game,0,2,Agent_5,Agent_2,5.0,4.63,15.0,13.89,6.76,5.95,0.45066666666666666,0.39666666666666667,False,5.95
Sol high,gpt,frontier,8,myth_game,0,2,Agent_8,Agent_6,4.0,3.44,12.0,10.32,5.16,4.65,0.43,0.3875,False,5.65
Sol high,gpt,frontier,8,myth_game,0,3,Agent_3,Agent_8,5.0,4.47,15.0,13.41,6.44,5.93,0.42933333333333334,0.3953333333333333,False,5.93
Sol high,gpt,frontier,8,myth_game,0,3,Agent_4,Agent_6,5.0,4.16,15.0,12.48,6.24,5.92,0.41600000000000004,0.39466666666666667,False,5.92
Sol high,gpt,frontier,8,myth_game,0,3,Agent_7,Agent_2,5.0,4.09,15.0,12.27,5.68,5.53,0.37866666666666665,0.3686666666666667,False,5.53
Sol high,gpt,frontier,8,myth_game,0,3,Agent_5,Agent_1,5.0,4.76,15.0,14.28,7.02,6.46,0.46799999999999997,0.43066666666666664,False,6.46
Sol high,gpt,frontier,8,myth_game,0,4,Agent_2,Agent_4,5.0,4.81,15.0,14.43,7.12,6.75,0.4746666666666667,0.45,False,6.75
Sol high,gpt,frontier,8,myth_game,0,4,Agent_8,Agent_7,5.0,4.27,15.0,12.809999999999999,6.04,5.09,0.4026666666666667,0.3393333333333333,False,5.09
Sol high,gpt,frontier,8,myth_game,0,4,Agent_6,Agent_3,5.0,4.63,15.0,13.89,6.95,6.22,0.4633333333333333,0.41466666666666663,False,6.22
Sol high,gpt,frontier,8,myth_game,0,4,Agent_1,Agent_5,5.0,4.0,15.0,12.0,6.0,5.69,0.4,0.37933333333333336,False,5.69
Sol high,gpt,frontier,8,myth_game,0,5,Agent_4,Agent_1,5.0,4.61,15.0,13.830000000000002,6.72,6.42,0.448,0.428,False,6.42
Sol high,gpt,frontier,8,myth_game,0,5,Agent_8,Agent_2,5.0,4.86,15.0,14.580000000000002,7.22,7.05,0.48133333333333334,0.47,False,7.05
Sol high,gpt,frontier,8,myth_game,0,5,Agent_3,Agent_6,5.0,4.51,15.0,13.53,6.77,5.82,0.4513333333333333,0.388,False,5.82
Sol high,gpt,frontier,8,myth_game,0,5,Agent_7,Agent_5,5.0,4.78,15.0,14.34,7.17,6.32,0.478,0.42133333333333334,False,6.32
Sol high,gpt,frontier,8,myth_game,0,6,Agent_2,Agent_3,5.0,4.88,15.0,14.64,7.32,7.2,0.48800000000000004,0.48000000000000004,False,7.2
Sol high,gpt,frontier,8,myth_game,0,6,Agent_1,Agent_4,5.0,4.58,15.0,13.74,6.66,5.81,0.444,0.3873333333333333,False,5.81
Sol high,gpt,frontier,8,myth_game,0,6,Agent_6,Agent_7,5.0,4.67,15.0,14.01,7.01,6.58,0.4673333333333333,0.43866666666666665,False,6.58
Sol high,gpt,frontier,8,myth_game,0,6,Agent_5,Agent_8,5.0,4.77,15.0,14.309999999999999,7.16,6.33,0.47733333333333333,0.422,False,6.33
Sol high,gpt,frontier,8,myth_game,0,7,Agent_5,Agent_6,5.0,4.52,15.0,13.559999999999999,6.78,6.23,0.452,0.4153333333333334,False,6.23
Sol high,gpt,frontier,8,myth_game,0,7,Agent_7,Agent_1,5.0,4.18,15.0,12.54,5.86,4.9,0.39066666666666666,0.3266666666666667,True,4.9
Sol high,gpt,frontier,8,myth_game,0,7,Agent_3,Agent_4,5.0,4.69,15.0,14.07,7.04,6.74,0.4693333333333333,0.44933333333333336,False,6.74
Sol high,gpt,frontier,8,myth_game,0,7,Agent_2,Agent_8,5.0,4.85,15.0,14.549999999999999,7.28,7.22,0.48533333333333334,0.48133333333333334,False,7.22
Sol high,gpt,frontier,8,myth_game,0,8,Agent_1,Agent_3,5.0,4.26,15.0,12.78,6.02,5.92,0.4013333333333333,0.39466666666666667,False,5.92
Sol high,gpt,frontier,8,myth_game,0,8,Agent_6,Agent_2,5.0,4.67,15.0,14.01,7.01,7.0,0.4673333333333333,0.4666666666666667,False,7.0
Sol high,gpt,frontier,8,myth_game,0,8,Agent_8,Agent_7,5.0,4.79,15.0,14.370000000000001,7.19,6.7,0.47933333333333333,0.44666666666666666,False,6.7
Sol high,gpt,frontier,8,myth_game,0,8,Agent_4,Agent_5,5.0,4.11,15.0,12.330000000000002,6.17,5.48,0.41133333333333333,0.36533333333333334,False,5.48
Sol high,gpt,frontier,8,myth_game,0,9,Agent_8,Agent_1,5.0,4.78,15.0,14.34,7.06,7.03,0.4706666666666666,0.4686666666666667,False,7.03
Sol high,gpt,frontier,8,myth_game,0,9,Agent_2,Agent_5,5.0,4.84,15.0,14.52,7.26,6.57,0.484,0.438,False,6.57
Sol high,gpt,frontier,8,myth_game,0,9,Agent_7,Agent_3,5.0,4.36,15.0,13.080000000000002,6.22,6.05,0.41466666666666663,0.4033333333333333,False,6.05
Sol high,gpt,frontier,8,myth_game,0,9,Agent_4,Agent_6,5.0,4.93,15.0,14.79,7.36,6.75,0.4906666666666667,0.45,False,6.75
Sol high,gpt,frontier,8,myth_game,0,10,Agent_5,Agent_8,5.0,4.53,15.0,13.59,6.8,6.6,0.4533333333333333,0.44,False,6.6
Sol high,gpt,frontier,8,myth_game,0,10,Agent_1,Agent_2,5.0,4.29,15.0,12.870000000000001,6.08,5.57,0.4053333333333333,0.37133333333333335,False,5.57
Sol high,gpt,frontier,8,myth_game,0,10,Agent_6,Agent_4,5.0,4.03,15.0,12.09,6.05,5.87,0.4033333333333333,0.39133333333333337,False,5.87
Sol high,gpt,frontier,8,myth_game,0,10,Agent_3,Agent_7,5.0,4.99,15.0,14.97,7.48,7.11,0.4986666666666667,0.47400000000000003,False,7.11
Sol high,gpt,frontier,8,myth_game,1,1,Agent_6,Agent_2,3.0,2.77,9.0,8.31,3.04,2.4,0.3377777777777778,0.26666666666666666,True,4.4
Sol high,gpt,frontier,8,myth_game,1,1,Agent_3,Agent_8,4.0,3.12,12.0,9.36,3.74,3.33,0.3116666666666667,0.2775,True,4.33
Sol high,gpt,frontier,8,myth_game,1,1,Agent_1,Agent_5,4.0,3.23,12.0,9.69,3.96,3.03,0.33,0.2525,True,4.029999999999999
Sol high,gpt,frontier,8,myth_game,1,1,Agent_7,Agent_4,4.0,3.26,12.0,9.78,4.02,3.61,0.33499999999999996,0.30083333333333334,True,4.609999999999999
Sol high,gpt,frontier,8,myth_game,1,2,Agent_2,Agent_7,4.0,3.49,12.0,10.47,4.48,3.88,0.37333333333333335,0.3233333333333333,True,4.88
Sol high,gpt,frontier,8,myth_game,1,2,Agent_8,Agent_1,4.0,3.32,12.0,9.959999999999999,4.14,3.18,0.345,0.265,True,4.18
Sol high,gpt,frontier,8,myth_game,1,2,Agent_4,Agent_6,3.5,3.16,10.5,9.48,4.0,3.49,0.38095238095238093,0.3323809523809524,True,4.99
Sol high,gpt,frontier,8,myth_game,1,2,Agent_5,Agent_3,4.0,3.63,12.0,10.89,4.76,4.15,0.39666666666666667,0.3458333333333334,False,5.15
Sol high,gpt,frontier,8,myth_game,1,3,Agent_8,Agent_6,4.5,3.99,13.5,11.97,5.5,5.2,0.4074074074074074,0.3851851851851852,False,5.7
Sol high,gpt,frontier,8,myth_game,1,3,Agent_5,Agent_2,5.0,4.3,15.0,12.899999999999999,4.8,4.44,0.32,0.29600000000000004,True,4.44
Sol high,gpt,frontier,8,myth_game,1,3,Agent_1,Agent_3,5.0,4.06,15.0,12.18,5.62,5.34,0.37466666666666665,0.356,False,5.34
Sol high,gpt,frontier,8,myth_game,1,3,Agent_7,Agent_4,4.5,4.22,13.5,12.66,5.94,5.01,0.44,0.3711111111111111,False,5.51
Sol high,gpt,frontier,8,myth_game,1,4,Agent_2,Agent_8,4.5,3.54,13.5,10.620000000000001,4.58,4.42,0.33925925925925926,0.3274074074074074,True,4.92
Sol high,gpt,frontier,8,myth_game,1,4,Agent_6,Agent_1,5.0,5.0,15.0,15.0,7.5,7.07,0.5,0.4713333333333333,False,7.07
Sol high,gpt,frontier,8,myth_game,1,4,Agent_4,Agent_5,5.0,4.83,15.0,14.49,7.16,6.78,0.47733333333333333,0.452,False,6.78
Sol high,gpt,frontier,8,myth_game,1,4,Agent_3,Agent_7,5.0,4.03,15.0,12.09,5.56,4.81,0.37066666666666664,0.32066666666666666,True,4.81
Sol high,gpt,frontier,8,myth_game,1,5,Agent_7,Agent_8,5.0,4.71,15.0,14.129999999999999,6.92,6.71,0.4613333333333333,0.4473333333333333,False,6.71
Sol high,gpt,frontier,8,myth_game,1,5,Agent_5,Agent_4,5.0,4.22,15.0,12.66,5.94,5.26,0.396,0.3506666666666666,False,5.26
Sol high,gpt,frontier,8,myth_game,1,5,Agent_2,Agent_1,5.0,4.16,15.0,12.48,5.82,5.6,0.388,0.3733333333333333,False,5.6
Sol high,gpt,frontier,8,myth_game,1,5,Agent_3,Agent_6,5.0,4.14,15.0,12.419999999999998,5.78,5.5,0.38533333333333336,0.36666666666666664,False,5.5
Sol high,gpt,frontier,8,myth_game,1,6,Agent_8,Agent_5,5.0,4.26,15.0,12.78,6.02,5.25,0.4013333333333333,0.35,False,5.25
Sol high,gpt,frontier,8,myth_game,1,6,Agent_4,Agent_2,5.0,4.95,15.0,14.850000000000001,7.4,6.58,0.49333333333333335,0.43866666666666665,False,6.58
Sol high,gpt,frontier,8,myth_game,1,6,Agent_1,Agent_3,5.0,4.91,15.0,14.73,7.32,6.52,0.48800000000000004,0.43466666666666665,False,6.52
Sol high,gpt,frontier,8,myth_game,1,6,Agent_6,Agent_7,5.0,4.64,15.0,13.919999999999998,6.78,6.35,0.452,0.4233333333333333,False,6.35
Sol high,gpt,frontier,8,myth_game,1,7,Agent_1,Agent_4,5.0,4.1,15.0,12.299999999999999,5.7,4.79,0.38,0.31933333333333336,True,4.79
Sol high,gpt,frontier,8,myth_game,1,7,Agent_8,Agent_7,5.0,4.41,15.0,13.23,6.32,5.69,0.42133333333333334,0.37933333333333336,False,5.69
Sol high,gpt,frontier,8,myth_game,1,7,Agent_6,Agent_5,5.0,4.67,15.0,14.01,6.84,6.11,0.456,0.4073333333333334,False,6.11
Sol high,gpt,frontier,8,myth_game,1,7,Agent_3,Agent_2,5.0,4.27,15.0,12.809999999999999,6.04,5.87,0.4026666666666667,0.39133333333333337,False,5.87
Sol high,gpt,frontier,8,myth_game,1,8,Agent_4,Agent_8,5.0,4.68,15.0,14.04,6.86,6.17,0.45733333333333337,0.41133333333333333,False,6.17
Sol high,gpt,frontier,8,myth_game,1,8,Agent_2,Agent_1,5.0,4.47,15.0,13.41,6.44,5.69,0.42933333333333334,0.37933333333333336,False,5.69
Sol high,gpt,frontier,8,myth_game,1,8,Agent_7,Agent_3,5.0,4.08,15.0,12.24,5.66,5.2,0.37733333333333335,0.3466666666666667,False,5.2
Sol high,gpt,frontier,8,myth_game,1,8,Agent_5,Agent_6,5.0,4.12,15.0,12.36,5.74,4.8,0.38266666666666665,0.32,True,4.8
Sol high,gpt,frontier,8,myth_game,1,9,Agent_4,Agent_8,5.0,4.59,15.0,13.77,6.68,6.02,0.4453333333333333,0.4013333333333333,False,6.02
Sol high,gpt,frontier,8,myth_game,1,9,Agent_6,Agent_3,5.0,4.71,15.0,14.129999999999999,6.92,6.26,0.4613333333333333,0.41733333333333333,False,6.26
Sol high,gpt,frontier,8,myth_game,1,9,Agent_7,Agent_5,5.0,4.76,15.0,14.28,7.02,6.9,0.46799999999999997,0.46,False,6.9
Sol high,gpt,frontier,8,myth_game,1,9,Agent_1,Agent_2,5.0,4.81,15.0,14.43,7.12,6.44,0.4746666666666667,0.42933333333333334,False,6.44
Sol high,gpt,frontier,8,myth_game,1,10,Agent_5,Agent_7,5.0,4.06,15.0,12.18,5.62,5.56,0.37466666666666665,0.37066666666666664,False,5.56
Sol high,gpt,frontier,8,myth_game,1,10,Agent_3,Agent_4,5.0,4.11,15.0,12.330000000000002,5.72,5.62,0.3813333333333333,0.37466666666666665,False,5.62
Sol high,gpt,frontier,8,myth_game,1,10,Agent_8,Agent_1,5.0,4.01,15.0,12.03,5.52,5.03,0.368,0.33533333333333337,False,5.03
Sol high,gpt,frontier,8,myth_game,1,10,Agent_2,Agent_6,5.0,4.49,15.0,13.47,6.48,6.25,0.43200000000000005,0.4166666666666667,False,6.25
Sol high,gpt,frontier,8,myth_game,2,1,Agent_4,Agent_6,4.0,3.88,12.0,11.64,5.82,5.05,0.48500000000000004,0.42083333333333334,False,6.05
Sol high,gpt,frontier,8,myth_game,2,1,Agent_7,Agent_5,5.0,4.52,15.0,13.559999999999999,6.54,6.26,0.436,0.41733333333333333,False,6.26
Sol high,gpt,frontier,8,myth_game,2,1,Agent_1,Agent_8,5.0,4.18,15.0,12.54,5.86,4.88,0.39066666666666666,0.3253333333333333,True,4.88
Sol high,gpt,frontier,8,myth_game,2,1,Agent_2,Agent_3,4.0,3.07,12.0,9.209999999999999,3.64,3.17,0.30333333333333334,0.26416666666666666,True,4.17
Sol high,gpt,frontier,8,myth_game,2,2,Agent_6,Agent_1,5.0,4.68,15.0,14.04,7.02,7.02,0.46799999999999997,0.46799999999999997,False,7.02
Sol high,gpt,frontier,8,myth_game,2,2,Agent_5,Agent_4,4.5,4.1,13.5,12.299999999999999,5.7,5.53,0.4222222222222222,0.4096296296296296,False,6.03
Sol high,gpt,frontier,8,myth_game,2,2,Agent_8,Agent_7,5.0,4.69,15.0,14.07,6.88,6.61,0.45866666666666667,0.4406666666666667,False,6.61
Sol high,gpt,frontier,8,myth_game,2,2,Agent_3,Agent_2,4.0,3.86,12.0,11.58,5.22,5.05,0.435,0.42083333333333334,False,6.05
Sol high,gpt,frontier,8,myth_game,2,3,Agent_3,Agent_1,5.0,4.15,15.0,12.450000000000001,6.23,6.11,0.4153333333333334,0.4073333333333334,False,6.11
Sol high,gpt,frontier,8,myth_game,2,3,Agent_6,Agent_2,5.0,4.54,15.0,13.620000000000001,6.58,5.89,0.43866666666666665,0.39266666666666666,False,5.89
Sol high,gpt,frontier,8,myth_game,2,3,Agent_7,Agent_4,5.0,4.38,15.0,13.14,6.26,5.79,0.41733333333333333,0.386,False,5.79
Sol high,gpt,frontier,8,myth_game,2,3,Agent_5,Agent_8,5.0,4.83,15.0,14.49,7.16,6.57,0.47733333333333333,0.438,False,6.57
Sol high,gpt,frontier,8,myth_game,2,4,Agent_8,Agent_3,5.0,4.04,15.0,12.120000000000001,5.58,5.54,0.372,0.36933333333333335,False,5.54
Sol high,gpt,frontier,8,myth_game,2,4,Agent_4,Agent_6,5.0,4.28,15.0,12.84,6.42,6.36,0.428,0.42400000000000004,False,6.36
Sol high,gpt,frontier,8,myth_game,2,4,Agent_1,Agent_7,5.0,4.74,15.0,14.22,6.98,6.76,0.4653333333333334,0.45066666666666666,False,6.76
Sol high,gpt,frontier,8,myth_game,2,4,Agent_2,Agent_5,5.0,4.21,15.0,12.629999999999999,5.92,5.83,0.39466666666666667,0.38866666666666666,False,5.83
Sol high,gpt,frontier,8,myth_game,2,5,Agent_8,Agent_1,5.0,4.12,15.0,12.36,6.18,6.08,0.412,0.4053333333333333,False,6.08
Sol high,gpt,frontier,8,myth_game,2,5,Agent_6,Agent_5,5.0,4.08,15.0,12.24,5.66,5.16,0.37733333333333335,0.34400000000000003,False,5.16
Sol high,gpt,frontier,8,myth_game,2,5,Agent_3,Agent_4,5.0,4.72,15.0,14.16,6.94,6.25,0.46266666666666667,0.4166666666666667,False,6.25
Sol high,gpt,frontier,8,myth_game,2,5,Agent_2,Agent_7,5.0,4.6,15.0,13.799999999999999,6.7,6.29,0.44666666666666666,0.41933333333333334,False,6.29
Sol high,gpt,frontier,8,myth_game,2,6,Agent_5,Agent_3,5.0,4.17,15.0,12.51,5.84,5.03,0.3893333333333333,0.33533333333333337,False,5.03
Sol high,gpt,frontier,8,myth_game,2,6,Agent_1,Agent_2,5.0,4.78,15.0,14.34,7.06,6.43,0.4706666666666666,0.42866666666666664,False,6.43
Sol high,gpt,frontier,8,myth_game,2,6,Agent_4,Agent_8,5.0,4.94,15.0,14.82,7.38,6.74,0.492,0.44933333333333336,False,6.74
Sol high,gpt,frontier,8,myth_game,2,6,Agent_7,Agent_6,5.0,4.42,15.0,13.26,6.34,6.23,0.42266666666666663,0.4153333333333334,False,6.23
Sol high,gpt,frontier,8,myth_game,2,7,Agent_3,Agent_7,5.0,4.49,15.0,13.47,6.48,5.51,0.43200000000000005,0.36733333333333335,False,5.51
Sol high,gpt,frontier,8,myth_game,2,7,Agent_5,Agent_2,5.0,4.59,15.0,13.77,6.68,5.76,0.4453333333333333,0.384,False,5.76
Sol high,gpt,frontier,8,myth_game,2,7,Agent_6,Agent_8,5.0,4.67,15.0,14.01,6.84,6.35,0.456,0.4233333333333333,False,6.35
Sol high,gpt,frontier,8,myth_game,2,7,Agent_1,Agent_4,5.0,4.37,15.0,13.11,6.24,5.91,0.41600000000000004,0.394,False,5.91
Sol high,gpt,frontier,8,myth_game,2,8,Agent_7,Agent_3,5.0,4.49,15.0,13.47,6.48,5.79,0.43200000000000005,0.386,False,5.79
Sol high,gpt,frontier,8,myth_game,2,8,Agent_4,Agent_6,5.0,4.61,15.0,13.830000000000002,6.72,6.65,0.448,0.44333333333333336,False,6.65
Sol high,gpt,frontier,8,myth_game,2,8,Agent_2,Agent_1,5.0,4.97,15.0,14.91,7.46,7.46,0.49733333333333335,0.49733333333333335,False,7.46
Sol high,gpt,frontier,8,myth_game,2,8,Agent_8,Agent_5,5.0,4.46,15.0,13.379999999999999,6.42,6.06,0.428,0.40399999999999997,False,6.06
Sol high,gpt,frontier,8,myth_game,2,9,Agent_7,Agent_2,5.0,4.37,15.0,13.11,6.24,6.06,0.41600000000000004,0.40399999999999997,False,6.06
Sol high,gpt,frontier,8,myth_game,2,9,Agent_6,Agent_8,5.0,4.9,15.0,14.700000000000001,7.3,7.18,0.48666666666666664,0.47866666666666663,False,7.18
Sol high,gpt,frontier,8,myth_game,2,9,Agent_3,Agent_1,5.0,4.28,15.0,12.84,6.06,5.49,0.40399999999999997,0.366,False,5.49
Sol high,gpt,frontier,8,myth_game,2,9,Agent_5,Agent_4,5.0,4.85,15.0,14.549999999999999,7.2,6.7,0.48000000000000004,0.44666666666666666,False,6.7
Sol high,gpt,frontier,8,myth_game,2,10,Agent_2,Agent_6,5.0,4.42,15.0,13.26,6.34,5.82,0.42266666666666663,0.388,False,5.82
Sol high,gpt,frontier,8,myth_game,2,10,Agent_4,Agent_3,5.0,4.42,15.0,13.26,6.34,5.99,0.42266666666666663,0.3993333333333334,False,5.99
Sol high,gpt,frontier,8,myth_game,2,10,Agent_8,Agent_7,5.0,4.9,15.0,14.700000000000001,7.3,6.82,0.48666666666666664,0.45466666666666666,False,6.82
Sol high,gpt,frontier,8,myth_game,2,10,Agent_1,Agent_5,5.0,4.16,15.0,12.48,5.82,5.04,0.388,0.336,False,5.04
Sol high,gpt,frontier,8,myth_game,3,1,Agent_6,Agent_8,3.0,2.01,9.0,6.029999999999999,1.52,1.39,0.1688888888888889,0.15444444444444444,True,3.3899999999999997
Sol high,gpt,frontier,8,myth_game,3,1,Agent_2,Agent_4,3.0,2.0,9.0,6.0,2.0,1.02,0.2222222222222222,0.11333333333333334,True,3.02
Sol high,gpt,frontier,8,myth_game,3,1,Agent_5,Agent_1,4.0,3.41,12.0,10.23,4.32,3.77,0.36000000000000004,0.31416666666666665,True,4.77
Sol high,gpt,frontier,8,myth_game,3,1,Agent_3,Agent_7,5.0,4.03,15.0,12.09,5.56,4.86,0.37066666666666664,0.324,True,4.86
Sol high,gpt,frontier,8,myth_game,3,2,Agent_4,Agent_3,5.0,4.68,15.0,14.04,6.86,6.68,0.45733333333333337,0.4453333333333333,False,6.68
Sol high,gpt,frontier,8,myth_game,3,2,Agent_1,Agent_6,3.5,3.4,10.5,10.2,4.3,3.91,0.4095238095238095,0.37238095238095237,False,5.41
Sol high,gpt,frontier,8,myth_game,3,2,Agent_8,Agent_5,4.0,3.8,12.0,11.399999999999999,5.1,4.58,0.425,0.38166666666666665,False,5.58
Sol high,gpt,frontier,8,myth_game,3,2,Agent_7,Agent_2,5.0,4.44,15.0,13.32,6.38,5.73,0.42533333333333334,0.382,False,5.73
Sol high,gpt,frontier,8,myth_game,3,3,Agent_3,Agent_5,5.0,4.53,15.0,13.59,6.56,5.78,0.4373333333333333,0.38533333333333336,False,5.78
Sol high,gpt,frontier,8,myth_game,3,3,Agent_6,Agent_2,4.0,3.73,12.0,11.19,4.96,4.38,0.41333333333333333,0.365,False,5.38
Sol high,gpt,frontier,8,myth_game,3,3,Agent_8,Agent_7,5.0,4.87,15.0,14.61,7.24,6.6,0.4826666666666667,0.44,False,6.6
Sol high,gpt,frontier,8,myth_game,3,3,Agent_1,Agent_4,5.0,4.65,15.0,13.950000000000001,6.8,5.94,0.4533333333333333,0.396,False,5.94
Sol high,gpt,frontier,8,myth_game,3,4,Agent_7,Agent_1,5.0,4.18,15.0,12.54,5.86,5.76,0.39066666666666666,0.384,False,5.76
Sol high,gpt,frontier,8,myth_game,3,4,Agent_2,Agent_8,5.0,4.36,15.0,13.080000000000002,6.22,5.37,0.41466666666666663,0.358,False,5.37
Sol high,gpt,frontier,8,myth_game,3,4,Agent_4,Agent_6,5.0,4.18,15.0,12.54,5.86,5.31,0.39066666666666666,0.354,False,5.31
Sol high,gpt,frontier,8,myth_game,3,4,Agent_5,Agent_3,5.0,4.64,15.0,13.919999999999998,6.78,6.65,0.452,0.44333333333333336,False,6.65
Sol high,gpt,frontier,8,myth_game,3,5,Agent_2,Agent_4,5.0,4.38,15.0,13.14,6.26,5.3,0.41733333333333333,0.35333333333333333,False,5.3
Sol high,gpt,frontier,8,myth_game,3,5,Agent_5,Agent_7,5.0,4.97,15.0,14.91,7.44,6.73,0.49600000000000005,0.4486666666666667,False,6.73
Sol high,gpt,frontier,8,myth_game,3,5,Agent_8,Agent_6,5.0,4.52,15.0,13.559999999999999,6.54,6.39,0.436,0.426,False,6.39
Sol high,gpt,frontier,8,myth_game,3,5,Agent_3,Agent_1,5.0,4.07,15.0,12.21,5.64,5.3,0.376,0.35333333333333333,False,5.3
Sol high,gpt,frontier,8,myth_game,3,6,Agent_7,Agent_5,5.0,4.93,15.0,14.79,7.36,6.74,0.4906666666666667,0.44933333333333336,False,6.74
Sol high,gpt,frontier,8,myth_game,3,6,Agent_4,Agent_8,5.0,4.75,15.0,14.25,7.0,6.89,0.4666666666666667,0.4593333333333333,False,6.89
Sol high,gpt,frontier,8,myth_game,3,6,Agent_6,Agent_3,5.0,4.45,15.0,13.350000000000001,6.4,5.79,0.4266666666666667,0.386,False,5.79
Sol high,gpt,frontier,8,myth_game,3,6,Agent_1,Agent_2,5.0,4.1,15.0,12.299999999999999,5.7,5.23,0.38,0.3486666666666667,False,5.23
Sol high,gpt,frontier,8,myth_game,3,7,Agent_8,Agent_1,5.0,4.53,15.0,13.59,6.56,6.07,0.4373333333333333,0.4046666666666667,False,6.07
Sol high,gpt,frontier,8,myth_game,3,7,Agent_4,Agent_5,5.0,4.05,15.0,12.149999999999999,5.6,5.44,0.3733333333333333,0.3626666666666667,False,5.44
Sol high,gpt,frontier,8,myth_game,3,7,Agent_7,Agent_6,5.0,4.03,15.0,12.09,5.56,4.98,0.37066666666666664,0.332,True,4.98
Sol high,gpt,frontier,8,myth_game,3,7,Agent_3,Agent_2,5.0,4.62,15.0,13.86,6.74,6.71,0.44933333333333336,0.4473333333333333,False,6.71
Sol high,gpt,frontier,8,myth_game,3,8,Agent_5,Agent_4,5.0,4.67,15.0,14.01,6.84,5.9,0.456,0.39333333333333337,False,5.9
Sol high,gpt,frontier,8,myth_game,3,8,Agent_2,Agent_7,5.0,4.36,15.0,13.080000000000002,6.22,5.36,0.41466666666666663,0.35733333333333334,False,5.36
Sol high,gpt,frontier,8,myth_game,3,8,Agent_6,Agent_3,5.0,4.13,15.0,12.39,5.76,4.8,0.384,0.32,True,4.8
Sol high,gpt,frontier,8,myth_game,3,8,Agent_1,Agent_8,5.0,4.06,15.0,12.18,5.62,5.14,0.37466666666666665,0.3426666666666666,False,5.14
Sol high,gpt,frontier,8,myth_game,3,9,Agent_2,Agent_7,5.0,4.67,15.0,14.01,6.84,6.83,0.456,0.4553333333333333,False,6.83
