model,num_agents,population,condition,condition_label,treatment,treatment_label,replicate_id,round,receiver_scope,return_proportion,zero_receipt_rate,forced_receiver_rate,receiver_decisions,defined_return_decisions
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,control,No forced defection,4,7,ordinary,0.5048611111111111,0.0,0.0,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,control,No forced defection,4,8,ordinary,0.5283333333333333,0.0,0.0,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,control,No forced defection,4,9,ordinary,0.5286666666666666,0.0,0.0,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,control,No forced defection,4,10,ordinary,0.5055555555555555,0.0,0.0,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,0,1,ordinary,0.4083333333333333,0.0,0.0,2,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,0,2,ordinary,0.437962962962963,0.5,0.0,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,0,3,ordinary,0.4236111111111111,0.3333333333333333,0.0,3,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,0,4,ordinary,0.45092592592592595,0.0,0.0,3,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,0,5,ordinary,0.44345238095238093,0.5,0.0,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,0,6,ordinary,0.49583333333333335,0.0,0.0,2,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,0,7,ordinary,0.48148148148148145,0.3333333333333333,0.0,3,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,0,8,ordinary,0.46759259259259256,0.0,0.0,3,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,0,9,ordinary,0.5625,0.5,0.0,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,0,10,ordinary,0.47916666666666663,0.0,0.0,2,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,1,1,ordinary,0.4097222222222222,0.3333333333333333,0.0,3,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,1,2,ordinary,0.4607142857142857,0.0,0.0,3,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,1,3,ordinary,0.4826388888888889,0.3333333333333333,0.0,3,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,1,4,ordinary,0.5208333333333334,0.3333333333333333,0.0,3,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,1,5,ordinary,0.5,0.5,0.0,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,1,6,ordinary,0.5,0.0,0.0,2,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,1,7,ordinary,0.4196428571428571,0.3333333333333333,0.0,3,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,1,8,ordinary,0.5119047619047619,0.3333333333333333,0.0,3,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,1,9,ordinary,0.5,0.0,0.0,2,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,1,10,ordinary,0.4083333333333333,0.5,0.0,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,2,1,ordinary,0.4728888888888889,0.0,0.0,3,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,2,2,ordinary,0.5194444444444445,0.3333333333333333,0.0,3,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,2,3,ordinary,0.4794166666666667,0.0,0.0,2,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,2,4,ordinary,0.44166666666666665,0.5,0.0,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,2,5,ordinary,0.4406666666666667,0.0,0.0,3,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,2,6,ordinary,0.43125,0.3333333333333333,0.0,3,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,2,7,ordinary,0.45833333333333337,0.3333333333333333,0.0,3,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,2,8,ordinary,0.4746666666666667,0.3333333333333333,0.0,3,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,2,9,ordinary,0.45066666666666666,0.0,0.0,2,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,2,10,ordinary,0.41000000000000003,0.5,0.0,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,3,1,ordinary,0.41666666666666663,0.3333333333333333,0.0,3,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,3,2,ordinary,0.5416666666666667,0.3333333333333333,0.0,3,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,3,3,ordinary,0.6571428571428571,0.0,0.0,2,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,3,4,ordinary,0.47619047619047616,0.5,0.0,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,3,5,ordinary,0.37333333333333335,0.3333333333333333,0.0,3,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,3,6,ordinary,0.41666666666666663,0.3333333333333333,0.0,3,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,3,7,ordinary,0.5031746031746032,0.0,0.0,3,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,3,8,ordinary,0.49206349206349204,0.0,0.0,3,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,3,9,ordinary,0.588095238095238,0.3333333333333333,0.0,3,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,3,10,ordinary,0.55,0.3333333333333333,0.0,3,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,4,1,ordinary,0.5,0.0,0.0,2,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,4,2,ordinary,0.4484126984126984,0.5,0.0,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,4,3,ordinary,0.4947089947089947,0.0,0.0,3,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,4,4,ordinary,0.49404761904761907,0.3333333333333333,0.0,3,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,4,5,ordinary,0.3958333333333333,0.0,0.0,2,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,4,6,ordinary,0.5,0.5,0.0,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,4,7,ordinary,0.4197530864197531,0.0,0.0,3,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,4,8,ordinary,0.46726190476190477,0.3333333333333333,0.0,3,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,4,9,ordinary,0.4186507936507936,0.0,0.0,2,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,4,10,ordinary,0.4603174603174603,0.5,0.0,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,0,1,ordinary,0.3733333333333333,0.5,0.0,2,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,0,2,ordinary,0.6,0.5,0.0,2,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,0,3,ordinary,,1.0,0.0,2,0
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,0,4,ordinary,0.4583333333333333,0.5,0.0,2,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,0,5,ordinary,0.4583333333333333,0.6666666666666666,0.0,3,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,0,6,ordinary,0.5,0.0,0.0,1,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,0,7,ordinary,0.4444444444444444,0.0,0.0,1,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,0,8,ordinary,0.5,0.6666666666666666,0.0,3,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,0,9,ordinary,0.5555555555555556,0.6666666666666666,0.0,3,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,0,10,ordinary,,1.0,0.0,1,0
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,1,1,ordinary,0.5347222222222222,0.0,0.0,2,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,1,2,ordinary,0.5208333333333333,0.0,0.0,2,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,1,3,ordinary,0.5555555555555556,0.6666666666666666,0.0,3,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,1,4,ordinary,,1.0,0.0,1,0
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,1,5,ordinary,,1.0,0.0,2,0
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,1,6,ordinary,0.5555555555555556,0.0,0.0,2,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,1,7,ordinary,,1.0,0.0,3,0
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,1,8,ordinary,,1.0,0.0,1,0
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,1,9,ordinary,,1.0,0.0,1,0
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,1,10,ordinary,,1.0,0.0,3,0
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,2,1,ordinary,0.5,0.5,0.0,2,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,2,2,ordinary,0.4444444444444444,0.5,0.0,2,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,2,3,ordinary,0.4444444444444444,0.5,0.0,2,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,2,4,ordinary,0.4027777777777778,0.0,0.0,2,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,2,5,ordinary,0.4,0.5,0.0,2,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,2,6,ordinary,,1.0,0.0,2,0
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,2,7,ordinary,0.4666666666666667,0.5,0.0,2,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,2,8,ordinary,0.5,0.5,0.0,2,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,2,9,ordinary,0.5555555555555556,0.5,0.0,2,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,2,10,ordinary,0.4166666666666667,0.5,0.0,2,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,3,1,ordinary,0.4444444444444444,0.5,0.0,2,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,3,2,ordinary,0.48888888888888893,0.5,0.0,2,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,3,4,ordinary,,1.0,0.0,4,0
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,3,5,ordinary,0.3944444444444445,0.0,0.0,2,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,3,6,ordinary,0.4444444444444444,0.5,0.0,2,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,3,7,ordinary,0.4666666666666667,0.5,0.0,2,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,3,8,ordinary,0.3611111111111111,0.0,0.0,2,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,3,9,ordinary,0.4,0.5,0.0,2,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,3,10,ordinary,,1.0,0.0,2,0
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,4,1,ordinary,,1.0,0.0,1,0
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,4,2,ordinary,0.5333333333333333,0.6666666666666666,0.0,3,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,4,3,ordinary,0.6666666666666666,0.5,0.0,2,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,4,4,ordinary,,1.0,0.0,2,0
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,4,5,ordinary,0.5333333333333333,0.0,0.0,1,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,4,6,ordinary,0.6666666666666666,0.6666666666666666,0.0,3,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,4,7,ordinary,0.6,0.6666666666666666,0.0,3,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,4,8,ordinary,0.6111111111111112,0.0,0.0,1,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,4,9,ordinary,0.12,0.5,0.0,2,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,4,10,ordinary,0.5555555555555556,0.5,0.0,2,1
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,0,1,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,0,2,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,0,3,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,0,4,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,0,5,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,0,6,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,0,7,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,0,8,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,0,9,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,0,10,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,1,1,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,1,2,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,1,3,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,1,4,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,1,5,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,1,6,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,1,7,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,1,8,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,1,9,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,1,10,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,2,1,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,2,2,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,2,3,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,2,4,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,2,5,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,2,6,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,2,7,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,2,8,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,2,9,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,2,10,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,3,1,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,3,2,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,3,3,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,3,4,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,3,5,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,3,6,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,3,7,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,3,8,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,3,9,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,3,10,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,4,1,ordinary,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,4,2,ordinary,,1.0,0.0,1,0
